accuracy_student,accuracy_student_train,classification_loss,accuracy_teacher,accuracy_teacher_train,consistency_loss,Total_loss
0.2879999876022339,0.2994000017642975,0.014099696,0.07440000027418137,0.07440000027418137,0,0.014099696
0.35280001163482666,0.36820000410079956,0.014099696,0.0989999994635582,0.10300000011920929,0,0.014099696
0.40389999747276306,0.41679999232292175,0.014099696,0.11739999800920486,0.121799997985363,0,0.014099696
0.4372999966144562,0.4690000116825104,0.014099696,0.13040000200271606,0.13580000400543213,0,0.014099696
0.48069998621940613,0.5257999897003174,0.014099696,0.14350000023841858,0.1509999930858612,0,0.014099696
0.5246000289916992,0.5727999806404114,0.014099696,0.17579999566078186,0.18400000035762787,0,0.014099696
0.564300000667572,0.6363999843597412,0.014099696,0.22259999811649323,0.23420000076293945,0,0.014099696
0.5817000269889832,0.6675999760627747,0.014099696,0.30219998955726624,0.33399999141693115,0,0.014099696
0.6039000153541565,0.7211999893188477,0.014099696,0.3986999988555908,0.42980000376701355,0,0.014099696
0.6290000081062317,0.7694000005722046,0.014099696,0.47690001130104065,0.5406000018119812,0,0.014099696
0.63919997215271,0.7770000100135803,0.014099696,0.5530999898910522,0.6385999917984009,0,0.014099696
0.6308000087738037,0.8027999997138977,0.014099696,0.5989000201225281,0.7106000185012817,0,0.014099696
0.6635000109672546,0.8447999954223633,0.014099696,0.6313999891281128,0.7797999978065491,0,0.014099696
0.6700000166893005,0.8619999885559082,0.014099696,0.6567999720573425,0.8180000185966492,0,0.014099696
0.6550999879837036,0.8583999872207642,0.014099696,0.6812000274658203,0.86080002784729,0,0.014099696
0.6355000138282776,0.8434000015258789,0.014099696,0.6948000192642212,0.8899999856948853,0,0.014099696
0.6643000245094299,0.8924000263214111,0.014099696,0.7073000073432922,0.9193999767303467,0,0.014099696
0.677299976348877,0.88919997215271,0.014099696,0.7080000042915344,0.9351999759674072,0,0.014099696
0.685699999332428,0.920799970626831,0.014099696,0.7257000207901001,0.954800009727478,0,0.014099696
0.6880000233650208,0.921999990940094,0.014099696,0.7267000079154968,0.9656000137329102,0,0.014099696
0.670799970626831,0.8998000025749207,0.014099696,0.7293000221252441,0.9760000109672546,0,0.014099696
0.691100001335144,0.9437999725341797,0.014099696,0.7337999939918518,0.984000027179718,0,0.014099696
0.6909999847412109,0.9294000267982483,0.014099696,0.7396000027656555,0.9860000014305115,0,0.014099696
0.6818000078201294,0.9312000274658203,0.014099696,0.7444999814033508,0.9908000230789185,0,0.014099696
0.6887000203132629,0.9458000063896179,0.014099696,0.7470999956130981,0.9932000041007996,0,0.014099696
0.7067999839782715,0.9611999988555908,0.014099696,0.7502999901771545,0.9947999715805054,0,0.014099696
0.692300021648407,0.9477999806404114,0.014099696,0.7509999871253967,0.9962000250816345,0,0.014099696
0.6991999745368958,0.9480000138282776,0.014099696,0.7523000240325928,0.996399998664856,0,0.014099696
0.7039999961853027,0.9620000123977661,0.014099696,0.760200023651123,0.9977999925613403,0,0.014099696
0.6840000152587891,0.9308000206947327,0.014099696,0.7508999705314636,0.9976000189781189,0,0.014099696
0.704200029373169,0.9621999859809875,0.014099696,0.7573999762535095,0.9972000122070312,0,0.014099696
