accuracy_student,accuracy_student_train,classification_loss,accuracy_teacher,accuracy_teacher_train,consistency_loss,Total_loss
0.20029999315738678,0.2094999998807907,0.023936749,0.11209999769926071,0.10300000011920929,0,0.023936749
0.30630001425743103,0.3122499883174896,0.023936749,0.08709999918937683,0.0872500017285347,0,0.023936749
0.3269999921321869,0.33125001192092896,0.023936749,0.1046999990940094,0.09950000047683716,0,0.023936749
0.37139999866485596,0.39375001192092896,0.023936749,0.1476999968290329,0.1522500067949295,0,0.023936749
0.4106999933719635,0.43024998903274536,0.023936749,0.15549999475479126,0.16050000488758087,0,0.023936749
0.4546000063419342,0.4779999852180481,0.023936749,0.16899999976158142,0.17649999260902405,0,0.023936749
0.47850000858306885,0.5177500247955322,0.023936749,0.20630000531673431,0.21699999272823334,0,0.023936749
0.5188000202178955,0.5964999794960022,0.023936749,0.25940001010894775,0.27900001406669617,0,0.023936749
0.5548999905586243,0.628250002861023,0.023936749,0.3296000063419342,0.3529999852180481,0,0.023936749
0.538100004196167,0.6274999976158142,0.023936749,0.4041999876499176,0.4339999854564667,0,0.023936749
0.5663999915122986,0.6675000190734863,0.023936749,0.4683000147342682,0.5167499780654907,0,0.023936749
0.5590000152587891,0.6767500042915344,0.023936749,0.5224999785423279,0.5842499732971191,0,0.023936749
0.6047000288963318,0.7200000286102295,0.023936749,0.5640000104904175,0.6485000252723694,0,0.023936749
0.593999981880188,0.7272499799728394,0.023936749,0.5942999720573425,0.6962500214576721,0,0.023936749
0.6086000204086304,0.7557500004768372,0.023936749,0.6190999746322632,0.7472500205039978,0,0.023936749
0.623199999332428,0.7722499966621399,0.023936749,0.6398000121116638,0.7732499837875366,0,0.023936749
0.641700029373169,0.8199999928474426,0.023936749,0.6583999991416931,0.812250018119812,0,0.023936749
0.6139000058174133,0.7875000238418579,0.023936749,0.6682000160217285,0.8347499966621399,0,0.023936749
0.6482999920845032,0.8255000114440918,0.023936749,0.680400013923645,0.8652499914169312,0,0.023936749
0.6468999981880188,0.8372499942779541,0.023936749,0.6880000233650208,0.8802499771118164,0,0.023936749
0.6424000263214111,0.8417500257492065,0.023936749,0.6963000297546387,0.9012500047683716,0,0.023936749
0.6237000226974487,0.8125,0.023936749,0.6963000297546387,0.9125000238418579,0,0.023936749
0.6459000110626221,0.8712499737739563,0.023936749,0.7024000287055969,0.9247499704360962,0,0.023936749
0.6589999794960022,0.8662499785423279,0.023936749,0.7052000164985657,0.9437500238418579,0,0.023936749
0.6428999900817871,0.8697500228881836,0.023936749,0.7156999707221985,0.9552500247955322,0,0.023936749
0.6283000111579895,0.8510000109672546,0.023936749,0.7199000120162964,0.9607499837875366,0,0.023936749
