accuracy_student,accuracy_student_train,loss,accuracy_teacher,accuracy_teacher_train,consistency_loss,Total_loss
0.8546000123023987,0.8997799754142761,0.120819524,0.8802000284194946,0.9257599711418152,0,0.120819524
0.8503999710083008,0.8858000040054321,0.120819524,0.8820000290870667,0.9284200072288513,0,0.120819524
0.8452000021934509,0.8933600187301636,0.120819524,0.8827999830245972,0.931659996509552,0,0.120819524
0.8450000286102295,0.8924800157546997,0.120819524,0.8870999813079834,0.9342399835586548,0,0.120819524
0.8564000129699707,0.900600016117096,0.120819524,0.8877999782562256,0.9354000091552734,0,0.120819524
0.8427000045776367,0.8885800242424011,0.120819524,0.8913000226020813,0.9389200210571289,0,0.120819524
0.8507999777793884,0.895039975643158,0.120819524,0.8899000287055969,0.9395599961280823,0,0.120819524
0.8517000079154968,0.9020799994468689,0.120819524,0.8901000022888184,0.9399799704551697,0,0.120819524
0.8446000218391418,0.8935199975967407,0.120819524,0.8902999758720398,0.9434199929237366,0,0.120819524
0.8553000092506409,0.905239999294281,0.120819524,0.8901000022888184,0.9459400177001953,0,0.120819524
0.85589998960495,0.9061400294303894,0.120819524,0.8910999894142151,0.9476600289344788,0,0.120819524
0.8582000136375427,0.9083200097084045,0.120819524,0.8949000239372253,0.9482200145721436,0,0.120819524
0.8528000116348267,0.9016000032424927,0.120819524,0.8974999785423279,0.9491999745368958,0,0.120819524
0.8463000059127808,0.9040200114250183,0.120819524,0.8942999839782715,0.9509000182151794,0,0.120819524
0.8601999878883362,0.9146000146865845,0.120819524,0.8966000080108643,0.9525799751281738,0,0.120819524
0.8529000282287598,0.9053599834442139,0.120819524,0.8996999859809875,0.9532600045204163,0,0.120819524
0.8683000206947327,0.9170399904251099,0.120819524,0.8967999815940857,0.95305997133255,0,0.120819524
0.8442000150680542,0.8972799777984619,0.120819524,0.8967999815940857,0.9570599794387817,0,0.120819524
0.8634999990463257,0.9166399836540222,0.120819524,0.8998000025749207,0.9575600028038025,0,0.120819524
0.862500011920929,0.9208400249481201,0.120819524,0.8984000086784363,0.9592199921607971,0,0.120819524
0.8633999824523926,0.9181399941444397,0.120819524,0.9002000093460083,0.9601200222969055,0,0.120819524
0.869700014591217,0.9249600172042847,0.120819524,0.8996000289916992,0.9610599875450134,0,0.120819524
0.8522999882698059,0.9109600186347961,0.120819524,0.9004999995231628,0.9632999897003174,0,0.120819524
0.8561000227928162,0.9146199822425842,0.120819524,0.9049999713897705,0.963379979133606,0,0.120819524
0.8707000017166138,0.9330599904060364,0.120819524,0.902999997138977,0.9656599760055542,0,0.120819524
0.866100013256073,0.9277399778366089,0.120819524,0.9043999910354614,0.9653800129890442,0,0.120819524
0.8592000007629395,0.9177200198173523,0.120819524,0.9043999910354614,0.9656999707221985,0,0.120819524
0.8586000204086304,0.9167199730873108,0.120819524,0.9002000093460083,0.9665399789810181,0,0.120819524
0.8711000084877014,0.9332000017166138,0.120819524,0.9071999788284302,0.9677799940109253,0,0.120819524
0.8766999840736389,0.9373199939727783,0.120819524,0.9049999713897705,0.9691600203514099,0,0.120819524
0.8691999912261963,0.9315800070762634,0.120819524,0.9036999940872192,0.9701200127601624,0,0.120819524
0.871999979019165,0.9281399846076965,0.120819524,0.9035000205039978,0.9696999788284302,0,0.120819524
0.8676999807357788,0.9305199980735779,0.120819524,0.9074000120162964,0.9708600044250488,0,0.120819524
0.8743000030517578,0.9338600039482117,0.120819524,0.9103999733924866,0.9716600179672241,0,0.120819524
0.8722000122070312,0.9360399842262268,0.120819524,0.9078999757766724,0.972540020942688,0,0.120819524
0.8751000165939331,0.940339982509613,0.120819524,0.9086999893188477,0.9731799960136414,0,0.120819524
0.8636000156402588,0.9246199727058411,0.120819524,0.9077000021934509,0.9739999771118164,0,0.120819524
0.8652999997138977,0.932699978351593,0.120819524,0.9049999713897705,0.9743800163269043,0,0.120819524
0.8759999871253967,0.9416000247001648,0.120819524,0.9071999788284302,0.9751399755477905,0,0.120819524
0.8773000240325928,0.9429799914360046,0.120819524,0.9103999733924866,0.9747999906539917,0,0.120819524
0.8589000105857849,0.9249200224876404,0.120819524,0.9107999801635742,0.9764000177383423,0,0.120819524
0.8754000067710876,0.9368199706077576,0.120819524,0.910099983215332,0.9770200252532959,0,0.120819524
0.8720999956130981,0.9361600279808044,0.120819524,0.9106000065803528,0.9778599739074707,0,0.120819524
0.8722000122070312,0.9354199767112732,0.120819524,0.9077000021934509,0.9777200222015381,0,0.120819524
0.8744000196456909,0.9409599900245667,0.120819524,0.9147999882698059,0.9779800176620483,0,0.120819524
0.8812999725341797,0.9476400017738342,0.120819524,0.9106000065803528,0.9790599942207336,0,0.120819524
0.8734999895095825,0.9398999810218811,0.120819524,0.9104999899864197,0.9787200093269348,0,0.120819524
0.8644000291824341,0.9322800040245056,0.120819524,0.9132999777793884,0.980239987373352,0,0.120819524
0.8779000043869019,0.9430199861526489,0.120819524,0.9121000170707703,0.9798399806022644,0,0.120819524
0.8741000294685364,0.9384599924087524,0.120819524,0.9097999930381775,0.9793000221252441,0,0.120819524
0.8704000115394592,0.9389600157737732,0.120819524,0.9110000133514404,0.98089998960495,0,0.120819524
0.8668000102043152,0.9387000203132629,0.120819524,0.9128000140190125,0.9806200265884399,0,0.120819524
0.8693000078201294,0.9388200044631958,0.120819524,0.9118000268936157,0.9806200265884399,0,0.120819524
0.8769999742507935,0.9458199739456177,0.120819524,0.9114999771118164,0.982420027256012,0,0.120819524
0.8777999877929688,0.9498199820518494,0.120819524,0.9132999777793884,0.9822199940681458,0,0.120819524
0.8788999915122986,0.9528800249099731,0.120819524,0.9114000201225281,0.9831200242042542,0,0.120819524
0.8805000185966492,0.9534400105476379,0.120819524,0.9121000170707703,0.9836000204086304,0,0.120819524
0.8718000054359436,0.9389600157737732,0.120819524,0.9132999777793884,0.9835399985313416,0,0.120819524
0.8755999803543091,0.9405800104141235,0.120819524,0.9110999703407288,0.983519971370697,0,0.120819524
0.8788999915122986,0.9500799775123596,0.120819524,0.9115999937057495,0.9839000105857849,0,0.120819524
0.8763999938964844,0.9485599994659424,0.120819524,0.9128999710083008,0.9844599962234497,0,0.120819524
0.8744000196456909,0.9499199986457825,0.120819524,0.9175000190734863,0.9851599931716919,0,0.120819524
0.8698999881744385,0.9430199861526489,0.120819524,0.9135000109672546,0.9847400188446045,0,0.120819524
0.881600022315979,0.9551399946212769,0.120819524,0.9120000004768372,0.9851800203323364,0,0.120819524
0.8759999871253967,0.9491999745368958,0.120819524,0.9140999913215637,0.9858199954032898,0,0.120819524
0.8682000041007996,0.9443600177764893,0.120819524,0.9164000153541565,0.98580002784729,0,0.120819524
0.8748999834060669,0.948639988899231,0.120819524,0.9143999814987183,0.9858199954032898,0,0.120819524
0.8700000047683716,0.9434999823570251,0.120819524,0.9139000177383423,0.9861199855804443,0,0.120819524
0.8906999826431274,0.960099995136261,0.120819524,0.9129999876022339,0.9869199991226196,0,0.120819524
0.8748000264167786,0.9473000168800354,0.120819524,0.9135000109672546,0.9875199794769287,0,0.120819524
