accuracy_student,accuracy_student_train,classification_loss,accuracy_teacher,accuracy_teacher_train,consistency_loss,Total_loss
0.17030000686645508,0.18299999833106995,0.014748774,0.0966000035405159,0.08900000154972076,0.034055263,0.048804034
0.1881999969482422,0.21400000154972076,0.014748774,0.12729999423027039,0.13099999725818634,0.034055263,0.048804034
0.21580000221729279,0.23100000619888306,0.014748774,0.14560000598430634,0.15000000596046448,0.034055263,0.048804034
0.23739999532699585,0.24799999594688416,0.014748774,0.15610000491142273,0.16200000047683716,0.034055263,0.048804034
0.2759000062942505,0.2930000126361847,0.014748774,0.17679999768733978,0.1850000023841858,0.034055263,0.048804034
0.29829999804496765,0.3089999854564667,0.014748774,0.21539999544620514,0.24500000476837158,0.034055263,0.048804034
0.32269999384880066,0.3610000014305115,0.014748774,0.2361000031232834,0.24799999594688416,0.034055263,0.048804034
0.32330000400543213,0.37299999594688416,0.014748774,0.25440001487731934,0.2540000081062317,0.034055263,0.048804034
0.32339999079704285,0.36899998784065247,0.014748774,0.27149999141693115,0.28299999237060547,0.034055263,0.048804034
0.34549999237060547,0.3779999911785126,0.014748774,0.29100000858306885,0.3109999895095825,0.034055263,0.048804034
0.337799996137619,0.39100000262260437,0.014748774,0.3149999976158142,0.3490000069141388,0.034055263,0.048804034
0.35690000653266907,0.4230000078678131,0.014748774,0.32899999618530273,0.35199999809265137,0.034055263,0.048804034
0.36090001463890076,0.4099999964237213,0.014748774,0.3416999876499176,0.4020000100135803,0.034055263,0.048804034
0.35359999537467957,0.4259999990463257,0.014748774,0.35839998722076416,0.41600000858306885,0.034055263,0.048804034
0.36059999465942383,0.4429999887943268,0.014748774,0.36469998955726624,0.4309999942779541,0.034055263,0.048804034
0.3537999987602234,0.43799999356269836,0.014748774,0.37299999594688416,0.44999998807907104,0.034055263,0.048804034
0.3596999943256378,0.43799999356269836,0.014748774,0.38339999318122864,0.4819999933242798,0.034055263,0.048804034
0.37209999561309814,0.46700000762939453,0.014748774,0.3871999979019165,0.49300000071525574,0.034055263,0.048804034
0.39800000190734863,0.5460000038146973,0.014748774,0.3968000113964081,0.5070000290870667,0.034055263,0.048804034
0.36800000071525574,0.503000020980835,0.014748774,0.40369999408721924,0.5239999890327454,0.034055263,0.048804034
0.365200012922287,0.5109999775886536,0.014748774,0.4099999964237213,0.5609999895095825,0.034055263,0.048804034
0.35510000586509705,0.5109999775886536,0.014748774,0.4138999879360199,0.5920000076293945,0.034055263,0.048804034
0.38449999690055847,0.5379999876022339,0.014748774,0.41929998993873596,0.5929999947547913,0.034055263,0.048804034
0.4020000100135803,0.5669999718666077,0.014748774,0.4246000051498413,0.5830000042915344,0.034055263,0.048804034
0.4153999984264374,0.5929999947547913,0.014748774,0.4350999891757965,0.6370000243186951,0.034055263,0.048804034
0.40880000591278076,0.6129999756813049,0.014748774,0.4332999885082245,0.6309999823570251,0.034055263,0.048804034
0.3977000117301941,0.5860000252723694,0.014748774,0.44359999895095825,0.6600000262260437,0.034055263,0.048804034
0.41909998655319214,0.625,0.014748774,0.4521999955177307,0.6809999942779541,0.034055263,0.048804034
0.4431000053882599,0.6940000057220459,0.014748774,0.45660001039505005,0.7020000219345093,0.034055263,0.048804034
0.4196999967098236,0.6439999938011169,0.014748774,0.4544000029563904,0.7250000238418579,0.034055263,0.048804034
0.4293000102043152,0.703000009059906,0.014748774,0.4674000144004822,0.7630000114440918,0.034055263,0.048804034
0.42739999294281006,0.6880000233650208,0.014748774,0.4706000089645386,0.7599999904632568,0.034055263,0.048804034
0.38920000195503235,0.6060000061988831,0.014748774,0.4787999987602234,0.7889999747276306,0.034055263,0.048804034
0.4357999861240387,0.7080000042915344,0.014748774,0.4731000065803528,0.8109999895095825,0.034055263,0.048804034
0.4296000003814697,0.7120000123977661,0.014748774,0.47699999809265137,0.8309999704360962,0.034055263,0.048804034
0.42309999465942383,0.7440000176429749,0.014748774,0.47940000891685486,0.8500000238418579,0.034055263,0.048804034
0.42969998717308044,0.7649999856948853,0.014748774,0.492000013589859,0.859000027179718,0.034055263,0.048804034
0.43470001220703125,0.8019999861717224,0.014748774,0.4927999973297119,0.8640000224113464,0.034055263,0.048804034
0.42890000343322754,0.7929999828338623,0.014748774,0.49729999899864197,0.8859999775886536,0.034055263,0.048804034
0.4413999915122986,0.8029999732971191,0.014748774,0.49459999799728394,0.9020000100135803,0.034055263,0.048804034
0.43860000371932983,0.8190000057220459,0.014748774,0.5008000135421753,0.9169999957084656,0.034055263,0.048804034
0.42160001397132874,0.8270000219345093,0.014748774,0.5023000240325928,0.9269999861717224,0.034055263,0.048804034
0.4535999894142151,0.8579999804496765,0.014748774,0.5047000050544739,0.9470000267028809,0.034055263,0.048804034
0.4603999853134155,0.9039999842643738,0.014748774,0.5073999762535095,0.9599999785423279,0.034055263,0.048804034
0.46309998631477356,0.878000020980835,0.014748774,0.5060999989509583,0.9610000252723694,0.034055263,0.048804034
0.46880000829696655,0.9079999923706055,0.014748774,0.5109999775886536,0.9660000205039978,0.034055263,0.048804034
0.4489000141620636,0.8820000290870667,0.014748774,0.5098000168800354,0.9660000205039978,0.034055263,0.048804034
0.48730000853538513,0.9259999990463257,0.014748774,0.5157999992370605,0.972000002861023,0.034055263,0.048804034
0.4885999858379364,0.9319999814033508,0.014748774,0.515999972820282,0.9739999771118164,0.034055263,0.048804034
0.4593999981880188,0.8889999985694885,0.014748774,0.5192000269889832,0.9860000014305115,0.034055263,0.048804034
