accuracy_train,accuracy_val,loss_val
0.3145599961280823,0.3222000002861023,3.182640790939331
0.386819988489151,0.3896999955177307,1.7713441848754883
0.4545600116252899,0.44679999351501465,1.5685878992080688
0.5375400185585022,0.5311999917030334,1.4136699438095093
0.6021599769592285,0.5874999761581421,1.2636481523513794
0.6172999739646912,0.6043999791145325,1.1372182369232178
0.6723200082778931,0.6570000052452087,1.0288867950439453
0.6720200181007385,0.6625999808311462,0.9272385835647583
0.7312399744987488,0.7185999751091003,0.8560130000114441
0.749019980430603,0.7282999753952026,0.793012797832489
0.7636200189590454,0.7459999918937683,0.7342906594276428
0.7770000100135803,0.7576000094413757,0.6878679394721985
0.7973799705505371,0.7752000093460083,0.666732132434845
0.7942600250244141,0.7684000134468079,0.6177954077720642
0.8086599707603455,0.782800018787384,0.5933021306991577
0.7956799864768982,0.7728000283241272,0.5593450665473938
0.832099974155426,0.8062000274658203,0.5607914328575134
0.8232600092887878,0.7904999852180481,0.5189459323883057
0.8393399715423584,0.8101999759674072,0.5096701383590698
0.8465200066566467,0.816100001335144,0.4832179844379425
0.8527799844741821,0.8235999941825867,0.4527668356895447
0.8658199906349182,0.8320000171661377,0.44632893800735474
0.8469399809837341,0.8141999840736389,0.43463724851608276
0.8627399802207947,0.82669997215271,0.4145255386829376
0.8744400143623352,0.8411999940872192,0.3934839069843292
0.8763200044631958,0.8377000093460083,0.37810611724853516
0.8794599771499634,0.840399980545044,0.3817145824432373
0.8822600245475769,0.8428999781608582,0.368705153465271
0.8754400014877319,0.8364999890327454,0.3479798436164856
0.8919199705123901,0.8539000153541565,0.3375293016433716
0.8774999976158142,0.8407999873161316,0.32540521025657654
0.9001399874687195,0.8569999933242798,0.3268400728702545
0.8934199810028076,0.852400004863739,0.3175738453865051
0.9037399888038635,0.8608999848365784,0.3027966320514679
0.9105799794197083,0.8644000291824341,0.2999141812324524
0.8743000030517578,0.8335999846458435,0.2877872586250305
0.9058200120925903,0.8547000288963318,0.27787211537361145
0.8888000249862671,0.8398000001907349,0.27285370230674744
0.9129599928855896,0.8633000254631042,0.26766732335090637
0.9098799824714661,0.8619999885559082,0.25949984788894653
0.9057000279426575,0.8561000227928162,0.2424362450838089
0.9137600064277649,0.8603000044822693,0.24560198187828064
0.9336599707603455,0.8802000284194946,0.2345745861530304
0.9244800209999084,0.8723999857902527,0.2270250767469406
0.9168999791145325,0.8704000115394592,0.225640669465065
0.9179999828338623,0.8629000186920166,0.2134859263896942
0.9263399839401245,0.8687999844551086,0.20817743241786957
0.9273800253868103,0.8690000176429749,0.20851902663707733
0.9353600144386292,0.8759999871253967,0.19993194937705994
0.9343400001525879,0.8748999834060669,0.1926870048046112
0.9368600249290466,0.8733000159263611,0.18988358974456787
0.9379199743270874,0.8801000118255615,0.18476039171218872
0.9339799880981445,0.8744999766349792,0.1812024861574173
0.9398599863052368,0.8788999915122986,0.17505823075771332
0.9458600282669067,0.8845999836921692,0.17134957015514374
0.9466599822044373,0.8802000284194946,0.17290543019771576
0.9432799816131592,0.8820000290870667,0.16272781789302826
0.9388399720191956,0.8725000023841858,0.16249501705169678
0.9454600214958191,0.8830999732017517,0.15271638333797455
0.9498999714851379,0.8866000175476074,0.15650799870491028
0.9564399719238281,0.8912000060081482,0.1464262157678604
0.9517599940299988,0.8881999850273132,0.14450637996196747
0.9527999758720398,0.8877999782562256,0.1435823142528534
0.9547600150108337,0.8845000267028809,0.14036841690540314
0.9496999979019165,0.8826000094413757,0.14269109070301056
0.9512799978256226,0.8841000199317932,0.13241282105445862
0.9416000247001648,0.8691999912261963,0.1354047805070877
0.955299973487854,0.888700008392334,0.13123644888401031
0.9569399952888489,0.885699987411499,0.1273377388715744
0.9580199718475342,0.8894000053405762,0.12028826028108597
0.949940025806427,0.8801000118255615,0.11836791783571243
0.9565799832344055,0.8906000256538391,0.11791180819272995
0.9596800208091736,0.8903999924659729,0.11543449759483337
0.9592000246047974,0.888700008392334,0.1216994971036911
0.9600800275802612,0.8909000158309937,0.10847476869821548
0.9534400105476379,0.8833000063896179,0.10976357758045197
0.9471399784088135,0.8787000179290771,0.11309902369976044
0.9508600234985352,0.8792999982833862,0.10762326419353485
0.9668400287628174,0.8956999778747559,0.09966912865638733
0.9559400081634521,0.8779000043869019,0.09627043455839157
0.9663199782371521,0.8920000195503235,0.10238316655158997
0.9540600180625916,0.8845999836921692,0.09771101176738739
0.9578800201416016,0.883899986743927,0.09777114540338516
0.967739999294281,0.89410001039505,0.09671932458877563
0.9664199948310852,0.897599995136261,0.09756577014923096
0.9636600017547607,0.886900007724762,0.08508054912090302
0.955020010471344,0.8840000033378601,0.09130215644836426
0.9568799734115601,0.8779000043869019,0.0887993797659874
0.969539999961853,0.8916000127792358,0.08621018379926682
0.9707000255584717,0.8970000147819519,0.08527490496635437
0.951740026473999,0.8723000288009644,0.08558596670627594
0.9593200087547302,0.8878999948501587,0.09069626778364182
0.9697399735450745,0.8934999704360962,0.08328693360090256
0.9736800193786621,0.8973000049591064,0.09088904410600662
0.9694200158119202,0.8898000121116638,0.07788855582475662
0.9617800116539001,0.885699987411499,0.07940921932458878
0.9594799876213074,0.8849999904632568,0.08026973158121109
0.9623200297355652,0.8883000016212463,0.08056853711605072
0.9772199988365173,0.8966000080108643,0.07341700792312622
0.9696999788284302,0.8938999772071838,0.07990412414073944
0.9755799770355225,0.8981999754905701,0.07137759029865265
0.9602599740028381,0.8860999941825867,0.07480739057064056
0.9671000242233276,0.8916000127792358,0.07016813009977341
0.980459988117218,0.9036999940872192,0.07678557187318802
0.9715800285339355,0.8924000263214111,0.07245846092700958
0.9775400161743164,0.8991000056266785,0.06929459422826767
0.9707000255584717,0.8919000029563904,0.07497375458478928
0.9684399962425232,0.8865000009536743,0.06702794879674911
0.9740599989891052,0.8966000080108643,0.06509577482938766
0.977940022945404,0.9013000130653381,0.06726398319005966
0.974560022354126,0.9003999829292297,0.06413362175226212
