accuracy_student,accuracy_student_train,classification_loss,accuracy_teacher,accuracy_teacher_train,consistency_loss,Total_loss
0.28060001134872437,0.3034999966621399,0.07062983,0.12790000438690186,0.11749999970197678,0.034922585,0.105552405
0.35670000314712524,0.4180000126361847,0.07062983,0.13099999725818634,0.1354999989271164,0.034922585,0.105552405
0.3799999952316284,0.45100000500679016,0.07062983,0.1128000020980835,0.11500000208616257,0.034922585,0.105552405
0.39500001072883606,0.4779999852180481,0.07062983,0.16359999775886536,0.16200000047683716,0.034922585,0.105552405
0.4514999985694885,0.5864999890327454,0.07062983,0.19689999520778656,0.21199999749660492,0.034922585,0.105552405
0.46299999952316284,0.6370000243186951,0.07062983,0.2402999997138977,0.26750001311302185,0.034922585,0.105552405
0.4950000047683716,0.7484999895095825,0.07062983,0.3052000105381012,0.3774999976158142,0.034922585,0.105552405
0.48809999227523804,0.7419999837875366,0.07062983,0.3702999949455261,0.49950000643730164,0.034922585,0.105552405
0.5235999822616577,0.8255000114440918,0.07062983,0.4388999938964844,0.6179999709129333,0.034922585,0.105552405
0.5042999982833862,0.8615000247955322,0.07062983,0.49320000410079956,0.7269999980926514,0.034922585,0.105552405
0.5525000095367432,0.9129999876022339,0.07062983,0.5239999890327454,0.8215000033378601,0.034922585,0.105552405
0.5343999862670898,0.9334999918937683,0.07062983,0.5478000044822693,0.8815000057220459,0.034922585,0.105552405
0.5540000200271606,0.9474999904632568,0.07062983,0.5630000233650208,0.9229999780654907,0.034922585,0.105552405
0.5497999787330627,0.9549999833106995,0.07062983,0.5823000073432922,0.9635000228881836,0.034922585,0.105552405
0.5522000193595886,0.9449999928474426,0.07062983,0.5813999772071838,0.9800000190734863,0.034922585,0.105552405
0.5533000230789185,0.9599999785423279,0.07062983,0.5924999713897705,0.9925000071525574,0.034922585,0.105552405
0.5460000038146973,0.9599999785423279,0.07062983,0.6003999710083008,0.9940000176429749,0.034922585,0.105552405
0.5608000159263611,0.9474999904632568,0.07062983,0.6026999950408936,0.9980000257492065,0.034922585,0.105552405
0.5630000233650208,0.9524999856948853,0.07062983,0.6015999913215637,0.9994999766349792,0.034922585,0.105552405
0.5666000247001648,0.9725000262260437,0.07062983,0.6126999855041504,0.9984999895095825,0.034922585,0.105552405
0.576200008392334,0.968500018119812,0.07062983,0.6111999750137329,0.9994999766349792,0.034922585,0.105552405
0.5579000115394592,0.9664999842643738,0.07062983,0.6197999715805054,0.9994999766349792,0.034922585,0.105552405
0.5716999769210815,0.9835000038146973,0.07062983,0.6132000088691711,1.0,0.034922585,0.105552405
0.5681999921798706,0.9455000162124634,0.07062983,0.6229000091552734,1.0,0.034922585,0.105552405
0.5767999887466431,0.9825000166893005,0.07062983,0.621999979019165,0.9994999766349792,0.034922585,0.105552405
0.5746999979019165,0.9800000190734863,0.07062983,0.6256999969482422,1.0,0.034922585,0.105552405
0.5756999850273132,0.9825000166893005,0.07062983,0.6290000081062317,1.0,0.034922585,0.105552405
0.582099974155426,0.9794999957084656,0.07062983,0.6323999762535095,1.0,0.034922585,0.105552405
0.5752000212669373,0.9794999957084656,0.07062983,0.6322000026702881,1.0,0.034922585,0.105552405
0.5683000087738037,0.968500018119812,0.07062983,0.6365000009536743,1.0,0.034922585,0.105552405
0.5964000225067139,0.9854999780654907,0.07062983,0.630299985408783,1.0,0.034922585,0.105552405
0.5896999835968018,0.9894999861717224,0.07062983,0.6344000101089478,1.0,0.034922585,0.105552405
0.5820000171661377,0.9614999890327454,0.07062983,0.6370999813079834,1.0,0.034922585,0.105552405
0.5907999873161316,0.987500011920929,0.07062983,0.6392999887466431,0.9994999766349792,0.034922585,0.105552405
0.5823000073432922,0.9850000143051147,0.07062983,0.635200023651123,1.0,0.034922585,0.105552405
0.5839999914169312,0.9850000143051147,0.07062983,0.6383000016212463,0.9994999766349792,0.034922585,0.105552405
0.5748999714851379,0.9470000267028809,0.07062983,0.6442000269889832,1.0,0.034922585,0.105552405
0.5723999738693237,0.972000002861023,0.07062983,0.6399999856948853,1.0,0.034922585,0.105552405
0.5953999757766724,0.9810000061988831,0.07062983,0.6480000019073486,1.0,0.034922585,0.105552405
0.6107000112533569,0.9955000281333923,0.07062983,0.64410001039505,1.0,0.034922585,0.105552405
0.6035000085830688,0.9850000143051147,0.07062983,0.6431999802589417,1.0,0.034922585,0.105552405
